time_sec,speed_kmph,gradient_rad,energy_consumption_kw,energy_consumption_kWh
746,72,-0.0287347,-3.38847,0.532628
747,72,-0.0469445,-9.39058,0.53002
748,72,-0.079659,-20.1623,0.524419
749,72,-0.112373,-30.9099,0.515833
750,72,-0.141612,-40.4856,0.504587
751,72,-0.0987668,-26.4434,0.497241
752,72,-0.0559214,-12.3481,0.493811
753,72,-0.013076,1.77437,0.494304
754,72,0.0297693,15.8981,0.49872
755,72,0.0216972,13.2383,0.502398
756,72,0,6.08587,0.504088
757,72,0,6.08587,0.505779
758,72,0,6.08587,0.507469
759,72,-0.0885716,-23.0932,0.501055
760,72,-0.184428,-54.4396,0.485932
761,72,-0.117088,-32.4562,0.476917
762,72,-0.0397001,-7.00313,0.474971
763,72,0.251378,87.9839,0.499411
764,72,0.767554,234.013,0.564415
765,72,1.13854,303.363,0.648683
766,72,0.680256,212.664,0.707756
767,72,0.221976,78.5853,0.729585
768,72,0.0936715,36.9094,0.739838
769,72,0.0120761,10.0671,0.742634
770,72,0,6.19996,0.744357
771,72.0244,0.00601436,13.3747,0.748072
772,73.135,0.279394,108.606,0.77824
773,74.16,0.515047,178.148,0.827726
774,74.16,0.298459,106.117,0.857203
775,74.16,0.0818703,34.1825,0.866698
776,74.16,-0.0126341,2.13195,0.86729
777,74.16,-0.0329461,-4.76588,0.865966
778,74.16,-0.0532581,-11.6606,0.862727
779,74.16,-0.0567724,-12.853,0.859157
780,74.16,-0.0464876,-9.36295,0.856556
781,74.16,-0.0362027,-5.8716,0.854925
782,74.16,-0.0259178,-2.37934,0.854264
783,74.16,-0.015633,1.11346,0.854573
784,74.16,-0.00534813,7.15576,0.856561
785,74.6901,0.0106015,15.5974,0.860894
786,75.288,0.0140413,16.7705,0.865552
787,75.7809,0.0136075,16.2501,0.870066
788,76.2737,0.0131738,16.2419,0.874578
789,76.7665,0.01274,15.1408,0.878783
790,77.04,0.0121896,12.5597,0.882272
791,77.04,0.0114937,10.9477,0.885313
792,77.04,0.0107979,10.7022,0.888286
793,77.04,0.010102,10.4568,0.891191
794,77.04,0.00940609,10.2113,0.894027
795,77.04,0.00871021,9.96584,0.896796
796,77.04,0.00801433,9.72037,0.899496
797,77.04,0.00804628,9.73164,0.902199
798,77.04,0.00844325,9.87167,0.904941
799,77.04,0.00884021,10.0117,0.907722
800,77.04,0.00923718,10.1517,0.910542
801,77.04,0.00963415,10.2918,0.913401
802,77.04,0.00725029,9.45086,0.916026
803,77.04,0.00422682,8.38429,0.918355
804,77.04,0.00120334,7.31767,0.920388
805,77.04,-0.0842153,-22.7959,0.914055
806,77.04,-0.224108,-71.607,0.894165
807,77.04,-0.364001,-118.96,0.86112
808,77.04,-0.338542,-110.493,0.830428
809,77.04,-0.154851,-47.5654,0.817215
810,77.04,0,6.89314,0.81913
811,77.04,0,6.89314,0.821044
812,77.04,0.0209162,14.2708,0.825009
813,77.04,0.0833527,36.2517,0.835078
814,77.04,0.145789,58.1031,0.851218
815,77.04,0.110394,45.7366,0.863923
816,77.04,0.0585416,27.5277,0.871569
817,77.04,0.00668898,9.25285,0.87414
818,77.04,-0.0384008,-6.65385,0.872291
819,77.04,-0.082489,-22.1884,0.866128
820,77.04,-0.0822952,-22.1203,0.859983
821,77.04,-0.0500352,-10.7563,0.856995
822,77.04,-0.0177752,5.8055,0.858608
823,78.0775,0,14.7866,0.862716
824,78.5642,-0.0330684,-4.36245,0.861504
825,78.1525,-0.0824243,-24.6482,0.854657
826,78.12,-0.0567241,-13.3765,0.850941
827,78.12,-0.0245858,-1.71952,0.850464
828,78.12,0,7.07602,0.852429
829,78.12,0,7.07602,0.854395
830,78.12,0,7.07602,0.85636
831,78.12,0,4.04057,0.857483
832,77.5209,-0.0410183,-12.691,0.853957
833,77.1046,-0.0712652,-19.3092,0.848594
834,77.3085,-0.0628304,-13.2535,0.844912
835,77.5124,-0.0543956,-10.2816,0.842056
836,77.7163,-0.0459608,-7.29276,0.84003
837,77.9202,-0.037526,-4.30774,0.838834
838,78.12,-0.0277138,-1.82616,0.838327
839,78.12,0.04959,24.8041,0.845217
840,78.12,0.126894,52.3173,0.859749
841,78.12,0.204198,79.5367,0.881843
842,78.12,0.281502,106.3,0.91137
843,78.12,0.354553,131.027,0.947767
844,78.12,0.328138,122.158,0.9817
845,78.12,0.301722,113.205,1.01315
846,78.12,0.275307,104.176,1.04208
847,78.12,0.248892,95.076,1.06849
848,78.12,0.222476,85.9121,1.09236
849,78.12,0.196061,76.6903,1.11366
850,78.12,0.165393,65.92,1.13197
851,78.12,0.130893,53.7339,1.1469
852,78.12,0.0963923,41.4874,1.15842
853,78.12,0.063893,29.9093,1.16673
854,78.12,0.0486331,24.4624,1.17353
855,78.12,0.0333733,19.0105,1.17881
856,78.12,0.0181134,13.5549,1.18257
857,78.12,0.00285359,8.09684,1.18482
858,78.12,-0.00427497,5.42288,1.18633
859,78.0956,-0.00815292,3.12231,1.18719
860,77.9159,-0.00326184,4.06155,1.18832
861,77.7362,0.00162925,5.779,1.18993
862,77.5566,0.00652033,7.48839,1.19201
863,77.3769,0.0114114,9.18969,1.19456
864,77.1972,0.0163025,10.9953,1.19761
865,77.04,0.0200272,13.1718,1.20127
866,77.04,0.0155869,12.0485,1.20462
867,76.9714,0.0114492,9.31933,1.20721
868,76.72,0.00811678,7.18944,1.20921
869,76.4686,0.00478441,5.97967,1.21087
870,76.2172,0.00145203,4.77771,1.21219
871,75.9658,-0.00188035,4.79362,1.21353
872,75.96,-0.0014501,6.18092,1.21524
873,75.96,-0.000931282,6.38987,1.21702
874,75.96,-0.000412462,2.54706,1.21773
875,75.1433,0.00241001,-13.0333,1.2141
876,71.7651,0.0104146,-11.4326,1.21093
877,70.6517,0.00439114,-1.51765,1.21051
878,69.84,0,2.08598,1.21109
879,69.84,0,5.76233,1.21269
880,69.84,0,5.76233,1.21429
881,69.84,0,5.76233,1.21589
882,69.84,0.000733226,5.99683,1.21755
883,69.84,0.00446816,7.19129,1.21955
884,69.84,0.00209904,6.43363,1.22134
885,69.84,0,5.76233,1.22294
886,69.84,0,5.76233,1.22454
887,69.84,0,5.76233,1.22614
888,69.84,0.0062686,7.76707,1.2283
889,69.84,0.087679,33.7544,1.23767
890,69.84,0.0732326,29.1532,1.24577
891,69.84,0.000660363,5.97352,1.24743
892,69.84,0.0206714,12.3722,1.25087
893,69.84,0.0406824,18.7669,1.25608
894,69.84,0.0606934,25.1549,1.26307
895,69.84,0.0807044,31.5337,1.27183
896,69.84,0.0759014,30.0037,1.28016
897,69.84,0.0673905,27.2909,1.28774
898,69.84,0.0579592,24.2826,1.29449
899,69.84,0.0485196,21.2696,1.3004
900,69.84,0.03908,18.255,1.30547
901,69.84,0.0296404,15.239,1.3097
902,69.84,0.0202008,12.2218,1.3131
903,69.84,0.0107612,9.20369,1.31565
904,69.84,0.00132155,1.12986,1.31597
905,68.7239,0,9.02565,1.31847
906,70.6086,0.231529,104.869,1.3476
907,74.16,0.539162,197.331,1.40242
908,74.16,0.503053,169.683,1.44955
909,74.16,0.466944,158.898,1.49369
910,74.16,0.430835,147.909,1.53478
911,74.16,0.394726,136.731,1.57276
912,74.16,0.358616,125.378,1.60759
913,74.16,0.322507,113.866,1.63921
914,74.16,0.286398,102.208,1.66761
915,74.16,0.250289,90.4204,1.69272
916,74.16,0.21418,78.5185,1.71453
917,74.16,0.17807,66.5177,1.73301
918,74.16,0.141961,54.4338,1.74813
919,74.16,0.105852,42.2824,1.75988
920,74.16,0.0697429,30.0793,1.76823
921,74.16,0.0336337,17.8405,1.77319
922,74.16,0.0281569,15.9821,1.77763
923,74.16,0.0265825,15.4478,1.78192
924,74.16,0.0250081,14.9134,1.78606
925,74.16,0.0234336,14.3791,1.79005
926,74.16,0.0218592,13.8447,1.7939
927,74.16,0.0202848,13.3102,1.7976
928,74.16,0.0187104,12.7758,1.80115
929,74.16,0.017136,12.2413,1.80455
930,74.16,0.0155615,11.7068,1.8078
931,74.16,0.0139871,11.1722,1.8109
932,74.16,0.0124127,10.6377,1.81386
933,74.16,0.0108383,10.1031,1.81666
934,74.16,0.00926388,9.56853,1.81932
935,74.16,0.00768946,9.03392,1.82183
936,74.16,0.00611504,8.4993,1.82419
937,74.16,0.00454062,7.96466,1.8264
938,74.16,0.0029662,7.43001,1.82847
939,74.16,0.00139179,6.89535,1.83038
940,74.16,0.000360883,6.54526,1.8322
941,74.16,0.00347194,7.60176,1.83431
942,74.16,0.006583,8.65821,1.83672
943,74.16,0.00969406,9.7146,1.83942
944,74.16,0.00955104,9.66604,1.8421
945,74.16,0.00625644,8.54732,1.84448
946,74.16,0.00296184,7.42853,1.84654
947,74.16,0.0372698,19.0741,1.85184
948,74.16,0.406277,140.327,1.89082
949,74.16,0.775285,243.05,1.95833
950,74.16,1.14429,313.413,2.04539
951,74.16,1.02824,295.449,2.12746
952,74.16,0.667833,215.931,2.18744
953,74.16,0.307427,109.014,2.21772
954,74.16,0,6.4227,2.21951
955,74.16,0,6.4227,2.22129
956,74.16,-0.000455838,6.2679,2.22303
957,74.16,-0.0138628,1.71464,2.22351
958,74.16,-0.0128852,2.04665,2.22408
959,74.16,-0.00870714,3.46563,2.22504
960,74.16,-0.00452905,4.88459,2.2264
961,74.16,-0.000350959,6.30351,2.22815
962,74.16,0.0035009,7.61159,2.23026
963,74.16,0.00732284,8.90943,2.23274
964,74.16,0.028994,16.2662,2.23725
965,74.16,0.052804,24.3415,2.24402
966,74.16,0.0766139,32.4046,2.25302
967,74.16,0.0884756,36.4155,2.26313
968,74.16,0.0683584,29.6106,2.27136
969,74.16,0.0482411,22.7948,2.27769
970,74.16,0.0281239,15.9709,2.28213
971,74.16,0.00800666,9.14163,2.28466
972,74.16,-0.195809,-59.7218,2.26808
973,74.16,-0.521072,-163.131,2.22276
974,74.16,-0.846336,-249.151,2.15355
975,74.16,-1.1716,-308.762,2.06779
976,74.16,-1.49686,-335.712,1.97453
977,74.16,-1.41924,-332.459,1.88218
978,74.16,-1.30611,-324.112,1.79215
979,74.16,-1.19298,-311.586,1.7056
980,74.16,-1.07985,-295.042,1.62364
981,74.16,-0.966713,-274.692,1.54734
982,74.16,-0.853581,-250.795,1.47767
983,74.16,-0.740449,-223.658,1.41555
984,74.16,-0.627317,-193.627,1.36176
985,74.16,-0.514185,-161.086,1.31702
986,74.16,-0.401053,-126.451,1.28189
987,74.16,-0.287921,-90.1645,1.25685
988,74.16,-0.174789,-52.6913,1.24221
989,74.16,-0.061657,-14.51,1.23818
990,74.16,0,6.4227,1.23996
991,74.16,0,6.4227,1.24175
992,74.16,0,6.4227,1.24353
993,74.16,-0.00815121,3.65443,1.24455
994,74.16,-0.0132524,1.92196,1.24508
995,74.16,0.00328639,7.53874,1.24717
996,74.16,0.0198251,13.1542,1.25083
997,74.16,0.0363639,18.7668,1.25604
998,74.16,0.0556099,25.2925,1.26307
999,74.16,0.077276,32.6286,1.27213
1000,74.16,0.0989421,39.9507,1.28323
1001,74.16,0.120608,47.2552,1.29635
1002,74.16,0.142274,54.5389,1.3115
1003,74.16,0.104928,41.9707,1.32316
1004,74.16,0.0610252,27.1272,1.3307
1005,74.16,0.0171222,12.2366,1.3341
1006,74.16,0.0414449,20.4903,1.33979
1007,74.16,0.0487083,22.9532,1.34616
1008,74.16,0.0311873,17.0105,1.35089
1009,74.16,0.0136664,11.0633,1.35396
1010,74.16,0.00425289,7.86695,1.35615
1011,74.16,0.0235842,14.4302,1.36016
1012,74.16,0.0429155,20.989,1.36599
1013,74.16,0.0622468,27.541,1.37364
1014,74.16,0.0815781,34.0837,1.3831
1015,74.16,0.27117,97.2517,1.41012
1016,74.16,0.579078,191.662,1.46336
1017,74.16,0.886986,268.297,1.53789
1018,74.16,1.19489,319.949,1.62676
1019,74.16,1.5028,341.759,1.72169
1020,74.16,0.857273,261.892,1.79444
1021,74.16,0.182255,67.913,1.81331
1022,74.16,-0.059645,-13.8275,1.80946
1023,74.16,-0.0518161,-11.1713,1.80636
1024,74.16,-0.0439872,-8.51426,1.804
1025,74.16,-0.0361583,-5.85651,1.80237
1026,74.16,-0.0283294,-3.19824,1.80148
1027,74.16,-0.0205005,-0.539609,1.80133
1028,74.16,-0.0126716,2.11922,1.80192
1029,74.16,-0.00484264,4.77809,1.80325
1030,74.16,0.00298627,7.43682,1.80531
1031,74.16,0.00915917,9.53298,1.80796
1032,74.16,0.00778803,9.0674,1.81048
1033,74.16,0.0064169,8.6018,1.81287
1034,74.16,0.00504577,8.1362,1.81513
1035,74.16,0.00367464,7.67059,1.81726
1036,74.16,0.0023035,7.20496,1.81926
1037,74.16,0.00093237,6.73933,1.82113
1038,74.16,-0.00488102,4.76506,1.82246
1039,74.16,-0.0128074,2.07308,1.82303
1040,74.16,-0.0124717,2.18708,1.82364
1041,74.16,-0.012136,2.30109,1.82428
1042,74.16,-0.0118004,2.4151,1.82495
1043,74.16,-0.0114647,2.52911,1.82565
1044,74.16,-0.011129,2.64312,1.82639
1045,74.16,-0.0107933,2.75712,1.82715
1046,74.16,-0.0104576,2.87113,1.82795
1047,74.16,-0.0101219,2.98514,1.82878
1048,74.16,-0.00978621,3.09915,1.82964
1049,74.16,-0.00945052,3.21316,1.83053
1050,74.16,-0.00911483,3.32717,1.83146
1051,74.16,-0.00877914,3.44117,1.83241
1052,74.16,-0.00844345,3.55518,1.8334
1053,74.16,-0.0069811,4.05183,1.83453
1054,74.16,-0.0053651,4.60065,1.8358
1055,74.16,-0.00374911,5.14947,1.83723
1056,74.16,-0.00213311,5.69828,1.83882
1057,74.16,-0.000517118,6.24708,1.84055
1058,74.16,-0.00794528,3.72437,1.84159
1059,74.16,-0.0190873,-0.059693,1.84157
1060,74.16,-0.0199277,-0.34511,1.84147
1061,74.16,-0.0207682,-0.630525,1.8413
1062,74.16,-0.0216086,-0.915938,1.84105
1063,74.16,-0.022449,-1.20135,1.84071
1064,74.16,-0.0232894,-1.48676,1.8403
1065,74.16,-0.023168,-1.4455,1.8399
1066,74.16,-0.0179965,0.310748,1.83998
1067,74.16,-0.0128251,2.06706,1.84056
1068,74.16,-0.00765371,3.8234,1.84162
1069,74.16,-0.00248228,5.5797,1.84317
1070,74.16,0.0344458,18.1161,1.8482
1071,74.16,0.100688,40.5398,1.85946
1072,74.16,0.16693,62.7976,1.87691
1073,74.16,0.233172,84.7917,1.90046
1074,74.16,0.299413,106.426,1.93002
1075,74.16,0.300287,106.708,1.95966
1076,74.16,0.198918,73.4574,1.98007
1077,74.16,0.0975484,39.4801,1.99104
1078,74.16,-0.00382086,5.1251,1.99246
1079,74.16,-0.10519,-29.255,1.98433
1080,74.16,-0.101623,-28.0486,1.97654
1081,74.16,-0.0718214,-17.9567,1.97155
1082,74.16,-0.04202,-7.84651,1.96937
1083,74.16,-0.0122186,2.27306,1.97001
1084,74.16,0.0109323,10.1351,1.97282
1085,74.16,0.0294617,16.4249,1.97738
1086,74.16,0.0479911,22.7101,1.98369
1087,74.16,0.0453281,21.8071,1.98975
1088,74.16,0.0302187,16.6818,1.99438
1089,74.16,0.0151094,11.5533,1.99759
1090,74.16,0,6.4227,1.99938
1091,74.16,0.0745801,31.7164,2.00819
1092,74.16,0.14916,56.8488,2.02398
1093,74.16,0.22374,81.68,2.04667
1094,74.16,0.222837,81.3816,2.06927
1095,74.16,0.121873,47.6811,2.08252
1096,74.16,0.0209101,13.5225,2.08627
1097,74.16,-0.0800533,-20.7465,2.08051
1098,74.16,-0.182636,-55.3187,2.06514
1099,74.16,-0.286253,-89.6194,2.04025
1100,74.16,-0.38987,-122.93,2.0061
1101,74.16,-0.467591,-147.05,1.96526
1102,74.16,-0.312245,-98.0826,1.93801
1103,74.16,-0.156899,-46.6883,1.92504
1104,74.16,-0.00155346,5.89514,1.92668
1105,74.16,0.0676747,29.3791,1.93484
1106,74.16,0.136033,52.443,1.94941
1107,74.16,0.113365,44.8153,1.96186
1108,74.16,-0.000329903,6.31066,1.96361
1109,74.16,-0.0786061,-20.2562,1.95798
1110,74.16,-0.0447242,-8.76442,1.95555
1111,74.16,-0.0108422,2.7405,1.95631
1112,74.16,-0.0149592,1.34228,1.95668
1113,74.16,-0.0369581,-6.12805,1.95498
1114,74.16,-0.0589569,-13.5941,1.9512
1115,74.16,-0.0573455,-13.0474,1.94758
1116,74.16,-0.0364165,-5.94417,1.94593
1117,74.16,-0.0154875,1.16288,1.94625
1118,74.16,-0.027212,-2.86174,1.94546
1119,74.1511,-0.130618,-42.1725,1.93374
1120,73.2585,-0.109691,-38.9478,1.92292
1121,72.366,-0.0887647,-29.1556,1.91482
1122,72,-0.0708903,-18.9858,1.90955
1123,72,-0.0551369,-12.0897,1.90619
1124,72,-0.0393835,-6.89877,1.90428
1125,72,-0.0236301,-1.70552,1.9038
1126,72,-0.0078767,3.48875,1.90477
1127,72,-0.0169264,0.504812,1.90491
1128,72,-0.0507791,-10.654,1.90195
1129,72,-0.0846318,-20.5694,1.89624
1130,72.2631,-0.0701619,-14.2263,1.89229
1131,72.6092,-0.0404323,-4.00355,1.89117
1132,72.9554,-0.0107027,4.88484,1.89253
1133,73.08,0,6.84321,1.89443
1134,73.08,0,6.2526,1.89617
1135,73.08,0,6.2526,1.89791
1136,73.08,-0.0154852,1.07014,1.8982
1137,73.08,-0.0385922,-6.66208,1.89635
1138,73.08,-0.0355723,-5.65174,1.89478
1139,73.08,-0.0325524,-4.64132,1.89349
1140,73.08,-0.0295325,-3.63083,1.89248
1141,73.08,-0.0265126,-2.62028,1.89176
1142,73.08,-0.0234927,-1.60969,1.89131
1143,73.08,-0.0204728,-0.599062,1.89114
1144,73.08,-0.0174529,0.411597,1.89126
1145,73.08,-0.0146481,1.35028,1.89163
1146,73.08,-0.0127605,1.98203,1.89218
1147,73.08,-0.0108729,2.61378,1.89291
1148,73.08,-0.0089852,3.24553,1.89381
1149,73.08,-0.00709756,3.87728,1.89489
1150,73.08,-0.00520991,4.50903,1.89614
1151,73.08,-0.00332226,5.14077,1.89757
1152,73.08,-0.00143461,4.96429,1.89895
1153,72.9095,0.00252322,2.90249,1.89975
1154,72.1989,0.0130366,7.92022,1.90195
1155,72.3743,0.0177026,15.2726,1.9062
1156,72.8942,0.0200944,17.8453,1.91115
1157,73.414,0.0224863,18.8131,1.91638
1158,73.9339,0.0248782,19.793,1.92188
1159,74.4537,0.0272701,20.3332,1.92752
1160,74.88,0.0194896,15.29,1.93177
1161,74.88,-0.0346315,-5.33702,1.93029
1162,74.88,-0.0887526,-23.8701,1.92366
1163,74.88,-0.142874,-42.3253,1.9119
1164,74.88,-0.196995,-60.6484,1.89505
1165,74.88,-0.198703,-61.224,1.87805
1166,74.88,-0.111169,-31.5266,1.86929
1167,74.88,-0.0236343,-1.5665,1.86886
1168,74.88,0.134647,52.535,1.88345
1169,74.88,0.319096,113.918,1.91509
1170,74.88,0.374563,131.732,1.95168
1171,74.88,0.31097,111.278,1.9826
1172,74.88,0.247377,90.3861,2.0077
1173,74.88,0.183784,69.1397,2.02691
1174,74.88,0.120191,47.625,2.04014
1175,74.88,0.0565978,26.2131,2.04742
1176,74.9385,0,9.41748,2.05003
1177,75.4705,0,11.9933,2.05337
1178,76.0335,0.00612269,16.1661,2.05786
1179,76.9527,0.0826563,45.1338,2.07039
1180,77.8718,0.15919,69.4071,2.08967
1181,78.12,0.133947,56.0728,2.10525
1182,78.12,0.0710612,32.4659,2.11427
1183,78.12,0.00817518,10.0004,2.11705
1184,78.12,0,7.07602,2.11901
1185,78.12,0,7.07602,2.12098
1186,78.12,0,7.07602,2.12294
1187,78.12,0,7.07602,2.12491
1188,78.12,0.134928,55.1627,2.14023
1189,78.12,0.283201,106.882,2.16992
1190,78.12,0.180028,71.0677,2.18966
1191,78.12,0,7.07602,2.19163
1192,78.12,0,9.19112,2.19418
1193,78.5375,0,10.8149,2.19718
1194,78.84,-0.00583818,6.6389,2.19903
1195,78.84,-0.0175146,0.876306,2.19927
1196,78.84,-0.0291909,-3.33917,2.19834
1197,78.84,-0.0179349,0.72454,2.19855
1198,78.84,-0.00521511,5.31706,2.20002
1199,78.84,-0.202953,-65.6527,2.18179
1200,78.84,-0.546942,-181.145,2.13147
1201,78.84,-0.607118,-199.481,2.07606
1202,78.84,-0.275359,-91.1122,2.05075
1203,78.84,-0.0690191,-17.708,2.04583
1204,78.84,-0.475014,-158.359,2.00184
1205,78.84,-0.881008,-271.082,1.92654
1206,79.164,-0.619548,-200.643,1.8708
1207,79.4913,-0.351345,-114.837,1.83891
1208,79.8185,-0.0831428,-22.0032,1.83279
1209,79.6834,0.26073,98.8066,1.86024
1210,79.3406,0.6386,219.54,1.92122
1211,78.9977,1.01647,310.363,2.00744
1212,78.84,0.933187,294.885,2.08935
1213,78.84,0.457071,166.124,2.13549
1214,78.84,0,7.19994,2.13749
1215,78.84,0,7.19994,2.13949
1216,78.84,0,7.19994,2.14149
1217,78.84,0,7.19994,2.14349
1218,78.84,0,3.51855,2.14447
1219,78.12,-0.367729,-125.44,2.10963
1220,78.12,-0.188349,-59.9752,2.09297
1221,78.12,-0.00896899,1.08765,2.09327
1222,77.5713,0,1.36046,2.09365
1223,77.0024,0.00245117,2.56519,2.09436
1224,76.5329,0.0330908,13.7403,2.09818
1225,76.0633,0.0637305,26.0806,2.10542
1226,75.96,0.0453719,21.978,2.11153
1227,75.96,0.0131932,11.2301,2.11464
1228,75.9453,0.106915,42.2795,2.12639
1229,75.651,0.0761132,30.107,2.13475
1230,75.3567,0.0453116,19.3658,2.14013
1231,75.0625,0.0145099,8.76471,2.14257
1232,74.7837,0.00397309,5.30137,2.14404
1233,74.5301,0.0265001,13.073,2.14767
1234,74.2766,0.0490271,21.323,2.15359
1235,74.16,0.0498163,22.7679,2.15992
1236,74.16,0.0320881,17.3161,2.16473
1237,74.16,0.0143598,11.2988,2.16787
1238,74.16,0,6.4227,2.16965
1239,74.16,0,6.4227,2.17143
1240,74.16,0,6.4227,2.17322
1241,74.16,-0.34348,-108.162,2.14317
1242,74.16,-0.69043,-210.715,2.08464
1243,74.16,-0.398154,-125.54,2.04977
1244,74.16,-0.0426594,-8.06356,2.04753
1245,74.16,0,6.4227,2.04931
1246,74.16,0,6.4227,2.0511
1247,74.16,-0.0222591,-1.13684,2.05078
1248,74.16,-0.111295,-31.3186,2.04208
1249,74.16,0.171225,64.2329,2.05992
1250,74.16,0.770257,241.84,2.1271
1251,74.16,0.658509,213.458,2.1864
1252,74.16,0.35782,125.126,2.22115
1253,74.16,0.057131,25.8079,2.22832
1254,74.16,0.406377,140.358,2.26731
1255,74.16,0.908077,272.702,2.34306
1256,74.16,1.40978,338.496,2.43709
1257,74.16,1.05853,300.528,2.52057
1258,74.16,0.507213,171.445,2.56819
1259,74.2708,0,11.2825,2.57133
1260,75.1653,-0.0536567,-5.0376,2.56993
1261,75.6747,-0.149472,-41.0805,2.55851
1262,75.96,-0.177881,-53.4906,2.54366
1263,75.96,-0.1205,-35.128,2.5339
1264,75.96,-0.0631192,-15.2349,2.52967
1265,75.96,-0.00573811,11.039,2.53273
1266,77.2432,0,20.4975,2.53843
1267,78.6689,0,15.3173,2.54268
